District,County,Region,Country,Latitude,Longitude,Hectares,Density,Residents,Households,Dwellings,Household_Spaces,Aged_16plus,Aged_16_to_74,Employed_16_to_74,Household_Residents_16plus,Residents_3plus,pct_Males,pct_Females,pct_Household_Resident,pct_Communal_Resident,pct_Age_0_to_19,pct_Age_20_to_29,pct_Age_30_to_44,pct_Age_45_to_64,pct_Age_65_to_84,pct_Age_85plus,pct_White_British_and_Irish,pct_White_other,pct_Mixed,pct_Indian,pct_Pakistani,pct_Bangladeshi,pct_Chinese,pct_Other_Asian,pct_Black,pct_Other_ethnicity,pct_Christian,pct_Other_religion,pct_No_religion,pct_Religion_not_stated,pct_CoB_United_Kingdom,pct_CoB_Ireland,pct_CoB_EU_Member_pre_2001,pct_CoB_EU_member_pre_2011,pct_CoB_Other,pct_Little_or_no_English,pct_Single,pct_Married_couple,pct_Cohabiting_couple,pct_Same_sex_couple,pct_Legal_couple_living_apart,pct_Separated,pct_Divorced,pct_Widowed,pct_Lone_person,pct_Couple_no_kids,pct_Couple_dependent_kids,pct_Lone_parent_dependent_children,pct_All_fulltime_students,pct_Other_household_type,pct_Households_with_0_residents,pct_Detached,pct_Semidetached,pct_Terraced,pct_Flats,pct_Caravan_or_other,pct_Owned,pct_Social_rented,pct_Private_rented,pct_Living_rent_free,pct_Crowded_housing,pct_Long_term_ill,pct_Very_good_health,pct_Good_health,pct_Fair_health,pct_Bad_health,pct_Very_bad_health,pct_Provides_unpaid_care,pct_No_qualifications,pct_GCSE,pct_A_level,pct_Degree_plus,pct_Cars_0,pct_Cars_1,pct_Cars_2plus,pct_Work_from_home,pct_Public_Transport,pct_Private_Transport,pct_Other_Transport,pct_Employee_Parttime,pct_Employee_Fulltime,pct_Self_employed,pct_Unemployed,pct_Fulltime_student,pct_Retired,pct_Student_Econ_Inactive,pct_Looking_after_home_or_family,pct_Longterm_sick_or_disabled,pct_Economically_inactive_Other,pct_Never_worked,pct_Longterm_unemployed,pct_Higher_manager_prof,pct_Lower_manager_prof,pct_Intermediate_occupations,pct_Small_employer_self_employed,pct_Lower_supervisory_technical,pct_Semi_routine_occupations,pct_Routine_occupations,pct_Long_unemp_never_worked,pct_Agriculture_forestry_and_fishing,pct_Mining_and_quarrying,pct_Manufacturing,pct_Electricity_gas_air_conditioning,pct_Water_and_waste,pct_Construction,pct_Motor_vehicles,pct_Transport_and_storage,pct_Accommodation_and_food_service,pct_Information_and_communication,pct_Financial_and_insurance,pct_Real_estate,pct_Scientific_and_technical,pct_Administrative_and_support,pct_Public_administration_and_defence,pct_Education,pct_Human_health_and_social_work,pct_Other_industry
137,32,6,1,50.8531915,-1.212911,7423.27,15.0312463375305,111581,46579,47941,47950,92153,81198,56445,90757,108308,48.963533218021,51.036466781979,98.695118344521,1.30488165547898,16.9894516091449,10.0079762683611,18.8589455193985,28.5353241143205,17.6544393758794,2.7576379491132,95.1219293607335,1.63199827927694,1.21794929244226,.594187182405607,.069008164472446,.112026241026698,.418530036475744,.300230325951551,.31994694437225,.214194172843047,63.7725060718223,1.57822568358412,27.404307184915,7.24496105967862,94.364631971393,.37999300956256,1.17761984567265,.764467068766188,3.31328810460562,.213280644089079,18.5224572178876,54.2315497053813,10.0854014519332,.731392358360553,.709689321020477,1.73407268347205,5.90105585276659,6.56950940284093,25.3633611713433,32.8817707550613,26.4024560424225,5.08598295369158,.0472315850490564,15.3051804461238,2.859228362878,35.9603753910323,31.7956204379562,19.0427528675704,12.8425443169969,.358706986444213,81.0171965907383,8.12597951866721,9.97230511603942,.884518774555057,.766439811932416,16.4786119500632,48.5476918113299,35.2067108199425,12.2225110009769,3.1268764395372,.896209928213585,10.6460777372492,17.5588423599883,35.6005773007932,13.459138606448,29.7537790413768,13.4330921659976,40.4731746065824,46.0937332274201,5.32022322614935,6.01470457967933,76.9014084507042,11.7636637434671,15.1777137367915,42.427153378162,9.31180570950023,2.60720707406586,3.21559644326215,17.3378654646666,3.36215177713737,3.19465996699426,2.18231976157048,1.18352668784945,.240153698366955,.879332003251312,14.3008448483953,28.6718884701594,17.5891031798813,10.1862114830415,8.42631591911131,14.9634227444026,9.62092662380847,3.2722480849282,.263973779785632,.0620072637080344,9.88750110727257,.713969350695367,.648418814775445,7.98299229338294,14.7595003986181,5.11294180175392,4.17574630170963,4.45212153423687,4.19523429887501,1.23483036584286,6.17769510142617,4.55487642838161,10.4296217556914,9.89813092390823,11.2126849145186,4.23775356541766
149,32,6,1,50.8033145,-1.15363865,2532.09,32.6299618102042,82622,35430,36677,36712,66402,59499,40063,65549,79356,49.3040594514778,50.6959405485222,98.9639563312435,1.03604366875651,18.7250369151074,12.5680811406163,19.7598702524751,26.1552613105468,14.6631647745153,2.40976979496986,94.7858923773329,1.65936433395464,1.29021326039069,.518021834378253,.0375202730507613,.180339376921401,.259010917189126,.303793178572293,.716516182130667,.249328266079253,58.8414707947036,1.62305439229261,32.8169252741401,6.71854953886374,93.9241364285541,.343734114400523,1.2054900631793,1.12681852291157,3.39982087095447,.283532436110691,21.2855034486913,46.4353483328815,12.4484202283064,.695762175838077,.852383964338423,2.41709587060631,8.10969549109966,6.47119062678835,29.8221845893311,27.6206604572396,27.685577194468,8.44764324019193,.0254022015241321,14.8461755574372,3.49204619742863,13.1864240575289,26.1821747657442,36.2769666594029,24.0411854434517,.313249073872303,66.3166807790008,16.4126446514253,16.3053909116568,.965283657917019,1.20801580581428,17.5498051366464,45.3232795139309,36.2070634939847,13.5847595071531,3.89121541478057,.993682070150807,9.89566943429111,21.6062769193699,39.29399716876,13.3776091081594,21.4827866630523,22.8535139712108,47.6009031893875,29.5455828394016,3.40214162693757,7.14874073334498,67.0518932681027,22.3972243716147,14.4405788332577,43.3839224188642,7.48920149918486,4.23536530025715,2.68912082556009,14.5380594631843,3.6252710129582,4.3395687322476,3.5983798047026,1.66053210978336,.542866266659944,1.55800937830888,8.78334089648566,24.1062875006303,15.7498445352023,8.70770937326678,10.5430343367115,18.2238356947176,14.6590699003345,4.69083514008639,.0998427476724159,.0524174425280184,10.5309138107481,.701395302398722,.703891371090532,7.62798592217258,14.6169782592417,5.01210593315528,5.23924818411003,2.54848613433842,2.62836033247635,1.05084491925218,3.6242917405087,5.48635898459926,15.16611337144,8.22953847689888,12.3805007113796,4.30072635598932
164,32,6,1,51.2854095,-.8436272,21526.53,4.22887478845871,91033,35510,36501,36527,72681,66087,48047,71116,87733,49.6237628112882,50.3762371887118,98.1720914393681,1.82790856063186,18.2856766227632,9.67011962694847,21.5614117957224,27.6866630782244,14.4738721123109,2.02344204848791,91.3690639658146,3.49214021288983,1.60051849329364,.966682411872618,.154888886447772,.14939637274395,.477848692232487,.940318346094273,.555842386826755,.293300231784078,64.6106357035361,2.51227576812804,25.819208418925,7.05788010941087,90.4353366361649,.588797469049685,1.98499445256116,1.00403150505861,5.98683993716564,.325989080505625,17.9152735928234,56.7218392702357,9.84301261677743,.698944703567645,1.00026141632614,1.50245593759029,4.96003081960898,5.2049366409378,22.4190368910166,31.2052942833005,30.8363841171501,4.10025344973247,0,15.5392847085328,2.78424179374162,44.4109836559257,25.2416021025543,18.4411531196102,11.0904262600268,.815834861882991,79.2818924246691,7.65418192058575,12.0698394818361,.99408617290904,.791326386933258,12.0231124976657,55.0119187547373,33.0869025518219,9.2625751101249,2.07726868278536,.561334900530577,8.78362791515165,13.5042170581032,32.1418252363066,13.0033984122398,37.4898529189197,8.042804843706,34.6719234018586,57.2852717544354,8.21487293691594,8.73311549108165,73.0222490478073,10.0297625241951,13.8544645694312,45.2963517787159,11.3395978028962,2.37565633180504,2.60262986669088,14.2615037753265,3.28808994204609,4.39572079228895,1.34822279722184,1.23776234357741,.181578827908666,.830723137682146,19.7209738677804,30.2449801019868,16.5993311846505,10.5345983325011,6.67756139634119,11.3032820373144,6.61098249277468,2.55572200281447,.391283534872104,.239348970799426,6.97233958415718,.391283534872104,.578600120715133,6.82664890627927,14.1902720253086,4.36655774554082,4.41234624430245,10.354444606323,4.60382542094199,1.27167148833434,9.0702853455991,5.19491331404666,8.34807584240431,9.4428372218869,8.54163631444211,4.80362977917456
167,32,6,1,50.8644685,-.9982334,5536.97,21.7960364603745,120684,51311,52781,52814,98807,86247,55555,97560,116625,48.5623612077823,51.4376387922177,98.9542938583408,1.04570614165921,17.8316926850287,10.9724569951278,17.4016439627457,27.4303138775646,18.2285969971164,2.83881873322064,95.6638825362103,1.41775214610056,1.2545159258891,.417619568459779,.059659938351397,.12843458950648,.259355009777601,.317357727619237,.32150077889364,.159921779191939,59.2249179675848,1.46995459215803,32.253654171224,7.05147326903318,94.8642736402506,.410990686420735,1.05316363395313,.732491465314375,2.93908057406118,.227224008574491,21.0612608418432,48.3751151234224,11.4323883935349,.603196129828858,.811683382756282,2.06159482627749,7.02986630501888,7.36283866527675,28.6001052405917,29.6369199586833,25.711835668765,7.3493013194052,.00974449923018456,16.0413946327298,2.8458363312758,28.3561176960654,28.3220358238346,23.8686711856705,19.1161434468133,.337031847616162,69.5133597084446,19.5611077546725,9.91405351678977,1.01147902009316,1.45777708483561,19.3422491796758,44.3091047694806,35.8581087799543,14.2421530608863,4.28557223824202,1.30506115143681,10.8697093235226,25.0447842764177,36.7575171799569,11.9546185998968,22.282834212151,20.7031630644501,42.4119584494553,36.8848784860946,4.30564305643056,8.26028260282603,75.8527585275853,11.5813158131581,15.1657448954746,37.4842023490672,9.58062309413661,3.99318237156075,2.88125963801639,17.2690064581956,3.41693044395747,4.43377740675038,4.1578257794474,1.61744756339351,.518278896657275,1.61860702401243,10.7899405196702,23.0999339107447,15.7802590235023,11.5435899219683,9.23162544784166,18.7473187473187,13.8868598328058,5.3358377682702,.23040230402304,.04860048600486,11.6227162271623,1.57141571415714,.982809828098281,10.5319053190532,16.6105661056611,4.30564305643056,4.89244892448925,3.79983799837998,2.54342543425434,1.2060120601206,4.47844478444784,5.36405364053641,6.43686436864369,9.01449014490145,11.8657186571866,4.49464494644946
227,32,6,1,50.84339875,-1.560569,75313.48,2.34303341181419,176462,76839,80286,80332,147514,124798,82993,144783,171328,48.0466049347735,51.9533950652265,98.3163513957679,1.68364860423207,15.8578050798472,8.8914327163922,16.5389715632827,28.8730718228287,20.8600151874058,4.15500221010756,95.3599075154991,2.20217383912684,.918044678174338,.267479684011289,.0192676043567454,.110505377928393,.19154265507588,.354750597862429,.346816878421417,.229511169543584,65.1817388446238,1.3266312293865,25.7131847083225,7.77844521766726,93.9669730593556,.422187213111038,1.27166188754519,.737269213768403,3.60190862621981,.20837224505043,17.9501606627168,52.9725992109224,9.72450072535488,.572826985913201,.963298398796047,1.68323006629879,6.54175196930461,7.74028227829223,28.9045927198428,33.52724527909,22.9857233956715,5.29158370098518,.0104113796379443,14.5720272257578,4.34820494945974,45.3244037245431,23.2970671712394,15.8454912114724,13.9110192700294,1.62201862271573,75.5957261286586,10.9840055180312,12.094118871927,1.32614948138315,.821197568942855,19.2574038603212,45.1490972560665,35.8728791467851,14.0942525869592,3.80535186045721,1.07841914973195,11.7572055173352,21.1356210258009,35.4129099610884,12.0252992936264,27.2408042626463,13.3161545569307,41.7665508400682,44.9172946030011,7.52232115961587,4.64376513681877,74.9689732869037,12.8649404166616,15.7927210371961,36.4981810605939,12.0154169137326,2.63465760669242,2.59218897738746,19.7078478821776,2.74443500697127,3.78852225195917,2.82696838090354,1.39906088238594,.26602990432539,1.00802897482331,12.6468372890591,27.48441481434,17.0723889805926,13.673296046411,9.58749338931714,17.043542364461,11.3535473324893,4.12586740172118,1.03984673406191,.156639716602605,8.94533273890569,.631378549998193,.755485402383334,8.92725892545154,15.2615280806815,4.80763437880303,6.31740026267275,3.14845830371236,3.63283650428349,1.68929909751425,6.85359006181244,4.6642487920668,5.3462340197366,9.35018616027858,13.0974901497717,5.37515212126324
266,32,6,1,50.8053032,-1.07427845,4041.14,50.7421173233296,205056,85473,88091,88638,167256,153705,96619,162345,196712,50.3282030274657,49.6717969725343,97.559691011236,2.44030898876404,19.7170529026217,19.3859238451935,20.2500780274657,21.8993835830212,11.2510728776529,2.11698267790262,84.5544631710362,3.80286360799001,2.66610096754057,1.41961220349563,.262855024968789,1.77951388888889,1.27331070536829,1.34792446941323,1.84193586142322,1.05142009987516,52.1803799937578,5.53946239076155,35.0275046816479,7.25265293383271,87.7965043695381,.420372971285893,1.64247815230961,2.22036906991261,7.92027543695381,1.24090040261906,31.76926388291,35.2495575644521,12.4145023197972,1.09293538049457,1.24479839288277,2.26060649543215,7.56146266800593,5.4706557612283,32.1399740268857,21.5845939653458,26.1532881728733,8.58165736548384,3.40458390368888,16.7175599312063,3.57070331009274,4.13705182878675,15.5790970012861,44.7877885331348,35.3381168347661,.157945802026219,55.832836100289,18.2642471891708,24.6838182817966,1.21909842874358,1.9105448504206,16.0244030898876,47.691850031211,34.8407264357054,12.4180711610487,3.89893492509363,1.15041744694132,8.35674157303371,21.168149423638,32.0454871574114,17.9772325058593,23.6942172478117,33.3824716577165,43.7518280626631,22.8657002796205,3.39477742473013,12.2594934743684,59.1850464194413,25.1606826814602,13.4192121271266,37.5674181061124,7.5150450538369,4.25230148661397,6.10129794086074,10.6600305780554,10.656777593442,4.09680882209427,3.78191991151882,1.94918838033896,.52698350736801,1.776129598907,8.94635828372532,20.1079990891643,13.7249926807846,8.54689177320191,7.70697114602648,14.9272957938909,12.8004944536612,5.49298981815816,.131444125896563,.0424347178091266,8.72085200633416,1.34859603183639,.678955484946025,8.34721949099039,14.8035065566814,4.82720789906747,6.86096937455366,3.66491062834432,2.70547200861114,1.18506711930366,4.02301824692866,5.74110682163964,9.65027582566576,10.1046378041586,12.5720613957917,4.59226446144133
288,32,6,1,51.2875255,-.7622653,3904.46,24.0256014916275,93807,36344,37658,37724,74854,69652,51087,72942,89665,49.8438282857356,50.1561717142644,97.9564424829703,2.04355751702965,19.4047352542987,14.8858827166416,24.0696323302099,23.5046425106868,10.519470828403,1.68004519918556,81.2615263253275,3.50826697368,2.19280011086593,1.39648427089663,.676921764900274,.219599816644813,.529811208118797,7.57619367424606,1.99132260918695,.647073246133018,57.7846002963531,8.83196349952562,26.4084769793299,6.97495922479133,82.4394767981068,.672657690790666,2.29833594507873,1.45831334548594,13.1312162205379,1.91044443205264,22.8805407860635,47.0756405803297,11.6720549336041,.972559916637721,1.86095599433564,2.02661180431239,6.30694418467951,4.65038608491196,25.5640545894783,24.8624257098833,30.9597182478538,6.46599163548316,.0577812018489985,18.5560202509355,3.65814865867883,16.8062771710317,32.3375039762485,24.6712967871912,25.6335489343654,.551373131163185,65.3092670041823,16.3080563504292,17.5517279330839,.830948712304645,2.73497688751926,13.2559403882439,50.0708902320722,35.5410577035829,10.7657211082329,2.79829863443027,.824032321681751,8.26164358736555,18.6322708205306,37.2177839527614,12.507013653245,24.7054265637107,16.6244772176976,43.0167290336782,40.3587937486243,3.88552860806076,11.2827138019457,71.0846203535146,13.7471372364789,13.4411072187446,49.3840808591282,7.97105610750589,3.72279331533911,3.21742376385459,9.78292080629415,3.79027163613392,3.98552805375294,2.67759719749612,2.02722104175042,.475219663469821,1.40555906506633,11.0291161775685,23.8083615689427,16.7820019525642,8.25676218916901,8.91718830758629,15.8473554241084,11.2014012519382,4.81680353758686,.0998297022725938,.0861275862743947,6.99199404936677,.416935815373774,.716424922191556,7.40892986474054,15.8004971910662,4.99148511362969,5.38493158729227,6.24229255975101,3.73284788693797,1.01591402900934,5.99369702664083,6.76688785796778,11.5547986767671,7.26603636933075,11.0341182688355,4.49625149255192
322,32,6,1,50.9193,-1.39513725,4988.92999999999,47.4815240943449,236882,98254,100596,101272,195534,180201,112608,187146,227281,50.427216926571,49.572783073429,96.4442211734112,3.55577882658877,18.9562735876935,21.6010503119697,20.638123622732,20.8112055791491,11.0198326592987,1.97229000092873,78.4044376525021,7.51513411740867,2.39697402082049,2.84614280527858,1.27447421078849,.591433709610692,1.45599918946986,2.22938002887514,2.13903969064766,1.14698457459832,51.5100345319611,7.92588715056442,33.5099332156939,7.05414510178063,82.4169839835868,.572859060629343,1.92965273849427,4.79985815722596,10.2806460600637,2.33367505422803,31.8911289085274,35.2087105055898,12.1574764491086,.993177657082656,1.4299303445948,2.07943375576626,6.70880767539149,5.24154367015455,33.8317015083355,22.3553239562766,23.7710424003094,7.04093472021495,3.00751114458444,17.034420990494,2.98009321431393,13.1684967217,25.7020696737499,21.0561655739,40.0071095663165,.0661584643336756,50.7724876340912,23.2733527388198,24.8834653042115,1.07069432287744,2.77444175300751,16.2101805962462,47.5565893567261,34.9878842630508,12.3597402926352,3.89349971715875,1.20228637042916,8.59626311834584,20.9636175805742,30.5072263647243,17.3279327380404,24.6223163235038,29.5112667168767,44.7187900747043,25.769943208419,3.31859192952543,12.7140167661267,62.0986075589656,21.8687837453822,12.6836144083551,37.7811443887659,7.19418871149439,4.23471567860334,6.47055232767854,9.86398521650823,11.5742975899135,4.13371734896033,4.06767997957836,1.99610435014234,.619863374787043,1.64150032463749,8.86898518876144,18.2163251036343,12.453316019334,7.88730362206647,7.56266613392823,16.1874795367395,13.6874934101365,5.80462927508726,.213128729752771,.0745950554134697,8.48607558965615,.65270673486786,.65625888036374,7.90352372833191,17.4428104575163,6.66471298664393,6.43115942028985,2.99268258027849,4.17554703040637,1.15711139528275,5.66123188405797,5.19146064222791,4.15334612105712,10.3358553566354,13.4013569195794,4.40643648763853
353,32,6,1,51.16345155,-1.4821454,62757.99,1.85471204543039,116398,47626,49143,49164,94414,84652,59611,92852,112372,48.8668190175089,51.1331809824911,98.3504871217719,1.64951287822815,17.9633670681627,9.53023247822127,19.4728431759996,28.9841749858245,15.9452911562054,2.43732710184024,93.0256533617416,2.89094314335298,1.28352720837128,.804996649426966,.12113610199488,.142614134263475,.372858640182821,.592793690613241,.418392068592244,.347085001460506,65.6763861922026,2.15209883331329,25.082046083266,7.08946889121806,91.6665234797849,.43987010086084,2.02151239712023,1.19675595800615,4.67533806422791,.42181326309045,18.3669794733832,54.1212108373758,10.386171542356,.693753045099244,1.03374499544559,1.87684029910818,6.01182028089055,5.85506386764675,24.891865787595,32.3646747574854,27.5395792214337,5.42980724814177,.00839877377902826,15.1954814597069,3.12830526401432,38.6359938166138,25.589862501017,22.4981693922382,12.468472866325,.807501423806037,70.9948347541259,14.3912988703649,12.8669214294713,1.74694494603788,.827279217234284,15.2227701506899,50.0197597896871,34.589941407928,11.623911063764,2.96998230210141,.796405436519528,10.4082544373615,18.3553286588853,34.5764399347554,12.4642531827907,30.5304298091385,13.4926300760089,38.9262167723512,47.5811531516399,6.7940480783748,6.12806361242053,73.1710590327289,13.9068292764758,14.7344421868355,42.8070216887965,10.7179983934225,2.51972782686765,2.62840807068941,15.459764683646,3.35136795350376,4.0365260123801,2.41813542503426,1.32660775882436,.237442706610594,.898974625525682,15.4621272976421,26.1919387610452,16.0456929546851,11.1290932287483,7.88994944006048,14.8667485706185,10.8077777252752,3.31002220857156,1.50475583365486,.0704567948868497,9.74987837815168,.352283974434249,.598882756538223,7.44157957423965,16.0054352384627,4.09152673164349,4.13682038549932,5.04437100535136,5.86301186022714,1.60540839777893,6.81585613393501,4.49078190266897,7.73514955293486,9.38585160456963,10.4762543825804,4.63169549244267
393,32,6,1,51.05418675,-1.3025852,66097.4599999999,1.76398608963189,116595,46865,49140,49168,95110,84495,57318,90637,112812,48.5689780865389,51.4310219134611,95.6661949483254,4.3338050516746,18.5831296367769,11.2800720442558,18.8773103477851,27.0080192118015,15.8634589819461,2.81572966250697,92.4593678974227,3.23684549080149,1.39457095072688,.570350358077105,.0789056134482611,.1904026759295,.638963934988636,.78476778592564,.391955058107123,.253870234572666,63.2351301513787,2.03267721600412,27.2807581800249,7.45143445259231,91.1153994596681,.478579698957931,1.81654444873279,.924567948882885,5.66490844375831,.292522072119987,19.968457575439,51.0629797077069,9.69719272421407,.70549889601514,.977815161392072,1.45831142887183,5.43581116601829,5.9909578382925,27.3914435079484,31.4456417369039,26.6467513069455,4.32732316227462,1.06262669369465,13.4535367545076,4.68394077448747,36.5522290920924,24.7274650178978,20.8245200130166,16.6551415554832,1.24064432150993,68.434866104769,15.4550304064867,14.0915395284327,2.01856396031153,.947402112450656,14.5177752047686,53.1969638492217,32.7792786997727,10.5956516145632,2.68879454522064,.739311291221751,9.92495390025301,14.5389548943329,27.3546419934812,13.9417516559773,40.6571338450216,14.3070521711298,39.0547316760909,46.6382161527793,9.11755469486025,9.00589692592205,65.548344324645,16.3282040545727,13.5321616663708,38.2732706077283,12.1924374223327,2.29954435173679,4.74702645126931,14.4659447304574,6.70453873010237,3.91739156163087,2.22735073081247,1.64033374755903,.220131368720043,.804781348008758,19.3159358541926,29.1697733593704,13.3948754364164,11.3592520267471,5.80271021953962,11.4586661932659,7.64305580211847,3.14456476714598,1.60856973376601,.104679158379567,6.07488049129418,.383823580725078,.561778149970341,6.6506158623818,12.9871942496249,3.49628388987753,5.31595659304233,6.46044872465892,3.76670504902474,1.68358979727136,9.22921246379846,4.42269444153669,7.92944624725217,11.8932970445584,12.4917128999616,4.93911162287588
169,33,8,1,52.0604353,-2.71706585,217973.24,.841740940309921,183477,78319,82549,82676,151962,133442,90237,149286,177688,49.2170680793778,50.7829319206222,98.4292309117764,1.57076908822359,16.7639540650872,10.4165644740213,17.9036064465846,28.647732413327,18.3630645803016,2.90172610190923,94.0886323626395,4.10841685878884,.692184851507273,.267063446644539,.0436021953705369,.0174408781482148,.150972601470484,.305215367593758,.180404083345596,.146067354491299,67.8030488835113,1.2306719643334,22.7636161480731,8.20266300408226,93.3245038887708,.308485532246549,1.04209246935583,2.75783885718646,2.56707925244036,1.11487551213363,20.0760716494913,50.2902041299799,10.9974862136587,.662665666416604,1.04499809162817,1.65699319566734,6.57861833879523,6.93199615693397,28.7797341641236,31.2146477866163,24.3785033006039,5.4571687585388,.0561804926007738,15.5709342560554,5.26996951957037,42.3593303981809,27.317480284484,17.1331462576806,12.0530746528618,1.13696840679278,68.6729912281822,13.9212707005963,15.5096464459454,1.89609162527611,1.08658180007406,18.7293230214141,45.7136316813552,35.1509998528426,13.9074652408749,4.05554919690206,1.17235402802531,11.2689873935153,22.9300746239191,32.3291349153078,11.9997104539293,27.493057474895,16.3766135931256,41.5684572070634,42.054929199811,9.34871505036737,2.91343905493312,68.6569810609839,19.0808648337157,15.2463242457397,36.0411264819172,14.3515534839106,3.26209139551266,2.3763133046567,16.5982224487043,3.63079090541209,3.47416855262961,3.44719053971014,1.57221864180693,.369448899147195,1.22150447385381,10.5528993869996,24.2862067415057,13.2154793843018,16.5412688658743,8.02745762203804,18.2940903163921,12.5447760075538,4.57801891458461,5.42238771235746,.137415915865997,12.6034775092257,.28037279608143,.70481066524818,8.71593692166185,16.68273546328,3.08188437115596,5.24618504604541,2.14435320323149,1.73432184137327,1.60244688985671,5.05225129381518,4.42723051519886,5.42903686957678,9.22348925607013,12.8816339195674,4.6300298103882
51,34,2,1,51.71704395,-.02986095,5143.56,18.1992627674218,93609,37658,39192,39207,74850,67599,46222,74542,89901,48.4536743261866,51.5463256738134,99.6346505143736,.365349485626382,19.1306391479452,12.0618743924195,21.161426785886,25.3768334241366,14.4013930284481,1.93891612985931,82.218590092833,8.08255616447136,2.28717324188913,.85355040647801,.154899635718788,.168787189265989,.348257112029826,.814024292535974,4.22715764509823,.845004219679732,65.0108429745003,4.2218162783493,23.8150177867513,6.95232296039911,88.1581899176361,1.01272313559594,2.37049856317234,2.70593639500475,5.75265198859084,1.44269807899801,24.7374749498998,47.5217100868403,11.1917167668671,.610554442217769,1.03807615230461,2.10554442217769,6.20841683366733,6.1750167000668,26.7406659939455,24.3162143502045,30.2379308513463,7.72478623400074,.021243826013065,18.6839449784906,3.95082510776137,15.0559849006555,28.2857652970133,31.3285892825261,24.9649297319356,.364730787869513,74.0294226990281,14.0660682989006,11.1503531786075,.754155823463806,2.0447182537575,15.2560117082759,47.7101560747364,35.329936224081,12.3321475499151,3.58619363522738,1.04156651604012,9.6903075558974,25.5470941883768,38.5758183032732,11.2237808951236,19.2304609218437,17.5394338520368,42.190238461947,40.2703276860163,3.89641296352386,18.7702825494353,68.44576175847,8.88754272857081,14.4824627583248,40.0642021331676,11.6584564860427,4.17905590319383,2.73228893918549,13.2102545895649,4.32994570925605,4.76486338555304,2.75299930472344,1.82547079098803,.553262622228139,1.73523276971553,9.07853666474356,21.3701386115179,18.4499770706667,13.1037441382269,8.1717185165461,15.9040814213228,12.7782955369162,4.97196704093256,.32668426290511,.0259616632772273,6.60724330405435,.430530916014019,.841590584570118,12.022413569296,19.4863917614989,6.57695469689758,4.26636666522435,3.63030591493228,5.5514689974471,1.88222058759898,6.04906754359396,5.49521872701311,5.11877460949331,8.7144649733893,8.06325991951884,4.9110813032755
98,34,2,1,51.758821,-.47646055,21247.56,6.81711217664522,144847,59938,61942,61969,115983,104410,73437,114093,138804,49.2291866590264,50.7708133409736,98.6178519403232,1.38214805967676,18.8440216228158,11.4534646903284,21.3611603968325,26.7385586170235,13.4680041699172,2.33004480589864,87.2354967655526,3.57549690362935,2.12292971204098,1.62033041761307,1.38559997790772,.198140106457158,.541260778614676,.928566004128494,2.06424710211465,.32793223194129,58.1496337514757,4.8789412276402,29.5194239438856,7.45200107699849,89.3950168108418,.998985136040098,1.35867501570623,1.17296181488053,7.07436122253136,.578513587504683,22.1282429321538,48.395023408603,11.7232697895381,.652681858548236,1.05360268315184,2.00891509962667,6.45611856910064,5.95259650121138,28.8214488304581,26.5557743001101,29.0817177750342,6.66855750942641,.0467149387700624,15.4943441556275,3.2774451742,21.3235650083106,24.1072148977715,31.5238264293437,22.4918911068437,.553502557730478,65.4843338116053,21.764156294838,11.8572524942441,.894257399312623,1.1578631252294,14.7300254751565,50.3358716438725,34.0538637320759,11.5832568158125,3.15919556497546,.867812243263582,10.2687663534626,18.7682677633791,34.3188225860686,11.562039264375,30.9286705810334,16.4152958056659,41.4361506890453,42.1485535052888,6.63698135817095,12.9580456718003,68.7868513147324,11.6181216552964,13.8128531749832,42.5447754046547,11.6894933435495,3.66727324968873,2.79954027392012,12.3608849727038,3.83392395364429,4.53021741212527,2.6702423139546,2.09079590077579,.385020591897328,1.36385403696964,14.3233406761804,27.3709414807011,16.4562781342783,11.1512307250263,7.06445742744948,13.7764581936596,10.2902020879226,4.21319796954315,.369023789098139,.0885112409275978,6.56481065402998,.299576507754946,.535152579762245,8.4671214782739,17.2569685580838,5.22352492612716,4.45688140855427,6.86574887318382,4.03475087489957,1.37941364707164,8.61827144355025,5.51629287688767,5.0723749608508,9.8792161989188,9.84381170254776,5.52854827947765
